Episode:92 Time:16:54:37 Reward:-19.00 Loss:15836.50 Last_100_Avg_Rew:-20.489 Avg_Max_Q:1.885 Epsilon:0.43 Duration:37.49 Step:1024 CStep:84098
Episode:93 Time:16:55:11 Reward:-21.00 Loss:6054.31 Last_100_Avg_Rew:-20.495 Avg_Max_Q:-3.508 Epsilon:0.43 Duration:33.71 Step:923 CStep:85022
Episode:94 Time:16:55:39 Reward:-21.00 Loss:988.80 Last_100_Avg_Rew:-20.500 Avg_Max_Q:-3.291 Epsilon:0.43 Duration:28.52 Step:791 CStep:85814
Episode:95 Time:16:56:17 Reward:-21.00 Loss:2364.62 Last_100_Avg_Rew:-20.505 Avg_Max_Q:-2.238 Epsilon:0.42 Duration:38.01 Step:1056 CStep:86871
Episode:96 Time:16:56:47 Reward:-21.00 Loss:17161.09 Last_100_Avg_Rew:-20.510 Avg_Max_Q:0.531 Epsilon:0.42 Duration:29.97 Step:823 CStep:87695
Episode:97 Time:16:57:18 Reward:-21.00 Loss:30990.82 Last_100_Avg_Rew:-20.515 Avg_Max_Q:-1.268 Epsilon:0.41 Duration:30.78 Step:851 CStep:88547
Episode:98 Time:16:57:50 Reward:-20.00 Loss:4179.17 Last_100_Avg_Rew:-20.510 Avg_Max_Q:-2.788 Epsilon:0.41 Duration:31.69 Step:901 CStep:89449
Episode:99 Time:16:58:18 Reward:-21.00 Loss:1765.17 Last_100_Avg_Rew:-20.515 Avg_Max_Q:-3.558 Epsilon:0.40 Duration:28.53 Step:810 CStep:90260
Episode:100 Time:16:58:58 Reward:-19.00 Loss:90306002944.00 Last_100_Avg_Rew:-20.500 Avg_Max_Q:4305.512 Epsilon:0.40 Duration:40.01 Step:1132 CStep:91393
Episode:101 Time:16:59:29 Reward:-21.00 Loss:19619604.00 Last_100_Avg_Rew:-20.500 Avg_Max_Q:1523.054 Epsilon:0.40 Duration:31.18 Step:861 CStep:92255
Episode:102 Time:17:00:07 Reward:-19.00 Loss:10887003.00 Last_100_Avg_Rew:-20.480 Avg_Max_Q:1209.093 Epsilon:0.39 Duration:37.36 Step:1026 CStep:93282
Episode:103 Time:17:00:39 Reward:-21.00 Loss:8018497.50 Last_100_Avg_Rew:-20.490 Avg_Max_Q:770.263 Epsilon:0.39 Duration:32.57 Step:904 CStep:94187
Episode:104 Time:17:01:14 Reward:-20.00 Loss:16005959.00 Last_100_Avg_Rew:-20.480 Avg_Max_Q:470.464 Epsilon:0.38 Duration:35.23 Step:975 CStep:95163
Episode:105 Time:17:01:54 Reward:-19.00 Loss:58506476.00 Last_100_Avg_Rew:-20.470 Avg_Max_Q:461.842 Epsilon:0.38 Duration:39.22 Step:1120 CStep:96284
Episode:106 Time:17:02:33 Reward:-19.00 Loss:282594688.00 Last_100_Avg_Rew:-20.450 Avg_Max_Q:736.821 Epsilon:0.38 Duration:39.16 Step:1084 CStep:97369
Episode:107 Time:17:03:05 Reward:-20.00 Loss:85856544.00 Last_100_Avg_Rew:-20.450 Avg_Max_Q:782.401 Epsilon:0.37 Duration:32.59 Step:920 CStep:98290
Episode:108 Time:17:03:44 Reward:-21.00 Loss:134492272.00 Last_100_Avg_Rew:-20.450 Avg_Max_Q:650.691 Epsilon:0.37 Duration:38.96 Step:1060 CStep:99351
Episode:109 Time:17:04:22 Reward:-20.00 Loss:4020281.50 Last_100_Avg_Rew:-20.440 Avg_Max_Q:284.793 Epsilon:0.37 Duration:37.25 Step:1042 CStep:100394
Episode:110 Time:17:04:53 Reward:-20.00 Loss:131965.33 Last_100_Avg_Rew:-20.430 Avg_Max_Q:198.350 Epsilon:0.36 Duration:31.78 Step:869 CStep:101264
Episode:111 Time:17:05:26 Reward:-20.00 Loss:58439.75 Last_100_Avg_Rew:-20.420 Avg_Max_Q:163.713 Epsilon:0.36 Duration:32.07 Step:887 CStep:102152
Episode:112 Time:17:06:02 Reward:-19.00 Loss:81444.27 Last_100_Avg_Rew:-20.400 Avg_Max_Q:127.780 Epsilon:0.36 Duration:36.64 Step:1022 CStep:103175
Episode:113 Time:17:06:32 Reward:-21.00 Loss:41078.37 Last_100_Avg_Rew:-20.410 Avg_Max_Q:108.733 Epsilon:0.35 Duration:30.11 Step:843 CStep:104019
Episode:114 Time:17:07:05 Reward:-21.00 Loss:83303.06 Last_100_Avg_Rew:-20.410 Avg_Max_Q:89.227 Epsilon:0.35 Duration:32.60 Step:883 CStep:104903
Episode:115 Time:17:07:40 Reward:-21.00 Loss:215488.45 Last_100_Avg_Rew:-20.420 Avg_Max_Q:71.920 Epsilon:0.35 Duration:34.67 Step:939 CStep:105843
Episode:116 Time:17:08:18 Reward:-19.00 Loss:64138.72 Last_100_Avg_Rew:-20.420 Avg_Max_Q:52.384 Epsilon:0.34 Duration:38.72 Step:1086 CStep:106930
Episode:117 Time:17:08:52 Reward:-20.00 Loss:7999.19 Last_100_Avg_Rew:-20.420 Avg_Max_Q:34.658 Epsilon:0.34 Duration:34.03 Step:1011 CStep:107942
Episode:118 Time:17:09:20 Reward:-21.00 Loss:1679.36 Last_100_Avg_Rew:-20.440 Avg_Max_Q:25.538 Epsilon:0.34 Duration:27.26 Step:810 CStep:108753
Episode:119 Time:17:09:47 Reward:-21.00 Loss:697.63 Last_100_Avg_Rew:-20.440 Avg_Max_Q:18.071 Epsilon:0.33 Duration:27.80 Step:823 CStep:109577
Episode:120 Time:17:10:19 Reward:-20.00 Loss:735.17 Last_100_Avg_Rew:-20.440 Avg_Max_Q:13.867 Epsilon:0.33 Duration:31.32 Step:928 CStep:110506
Episode:121 Time:17:10:55 Reward:-19.00 Loss:312.36 Last_100_Avg_Rew:-20.430 Avg_Max_Q:10.120 Epsilon:0.33 Duration:36.60 Step:1088 CStep:111595
Episode:122 Time:17:11:28 Reward:-20.00 Loss:265.99 Last_100_Avg_Rew:-20.430 Avg_Max_Q:8.022 Epsilon:0.32 Duration:33.06 Step:979 CStep:112575
Episode:123 Time:17:12:02 Reward:-19.00 Loss:1209.04 Last_100_Avg_Rew:-20.410 Avg_Max_Q:6.788 Epsilon:0.32 Duration:33.47 Step:983 CStep:113559
Episode:124 Time:17:12:33 Reward:-21.00 Loss:710.83 Last_100_Avg_Rew:-20.410 Avg_Max_Q:5.563 Epsilon:0.32 Duration:31.49 Step:898 CStep:114458
